frame,processing_ms,deadline_ms,deadline_missed
351,14.228992,10.000000,1
352,14.656383,10.000000,1
353,14.500938,10.000000,1
354,14.436068,10.000000,1
355,14.222863,10.000000,1
356,14.697754,10.000000,1
357,14.586420,10.000000,1
358,14.550068,10.000000,1
359,14.819922,10.000000,1
360,14.619161,10.000000,1
361,14.507068,10.000000,1
362,14.808940,10.000000,1
363,14.560716,10.000000,1
364,14.290770,10.000000,1
365,14.962996,10.000000,1
366,14.628050,10.000000,1
367,14.564401,10.000000,1
368,14.711755,10.000000,1
369,14.497271,10.000000,1
370,14.550957,10.000000,1
371,14.711273,10.000000,1
372,14.635179,10.000000,1
373,14.600605,10.000000,1
374,14.448161,10.000000,1
375,14.515068,10.000000,1
376,14.555901,10.000000,1
377,14.643217,10.000000,1
378,14.975923,10.000000,1
379,14.692625,10.000000,1
380,14.576438,10.000000,1
381,14.597532,10.000000,1
382,14.246289,10.000000,1
383,14.365160,10.000000,1
384,14.955200,10.000000,1
385,14.458660,10.000000,1
386,14.669662,10.000000,1
387,14.804088,10.000000,1
388,14.384641,10.000000,1
389,14.553050,10.000000,1
390,14.837681,10.000000,1
391,14.351160,10.000000,1
392,15.317128,10.000000,1
393,14.700013,10.000000,1
394,14.837107,10.000000,1
395,14.778514,10.000000,1
396,14.877051,10.000000,1
397,15.815501,10.000000,1
398,14.409382,10.000000,1
399,15.226850,10.000000,1
400,14.685477,10.000000,1
401,14.388289,10.000000,1
402,15.954928,10.000000,1
403,15.338888,10.000000,1
404,15.511593,10.000000,1
405,14.654143,10.000000,1
406,15.002849,10.000000,1
407,14.882218,10.000000,1
408,14.776865,10.000000,1
409,14.336326,10.000000,1
410,14.781199,10.000000,1
411,15.600185,10.000000,1
412,14.881885,10.000000,1
413,14.795866,10.000000,1
414,14.472735,10.000000,1
415,14.773902,10.000000,1
416,14.352567,10.000000,1
417,14.372197,10.000000,1
418,14.586735,10.000000,1
419,14.381845,10.000000,1
420,14.562198,10.000000,1
421,14.336103,10.000000,1
422,14.522105,10.000000,1
423,14.259085,10.000000,1
424,14.683440,10.000000,1
425,14.406308,10.000000,1
426,14.714013,10.000000,1
427,14.310530,10.000000,1
428,14.708699,10.000000,1
429,14.706514,10.000000,1
430,14.398845,10.000000,1
431,14.509198,10.000000,1
432,14.455697,10.000000,1
433,14.564790,10.000000,1
434,14.764551,10.000000,1
435,14.251400,10.000000,1
436,14.220159,10.000000,1
437,14.791440,10.000000,1
438,14.436364,10.000000,1
439,14.673958,10.000000,1
440,14.593087,10.000000,1
441,14.411512,10.000000,1
442,14.498420,10.000000,1
443,14.647994,10.000000,1
444,14.623902,10.000000,1
445,15.038071,10.000000,1
446,14.138010,10.000000,1
447,14.465457,10.000000,1
448,14.586476,10.000000,1
449,14.357753,10.000000,1
450,14.898237,10.000000,1
451,14.708866,10.000000,1
452,14.761440,10.000000,1
453,15.597278,10.000000,1
454,16.179652,10.000000,1
455,14.578994,10.000000,1
456,14.541365,10.000000,1
457,14.511216,10.000000,1
458,14.376752,10.000000,1
459,14.332937,10.000000,1
460,15.680779,10.000000,1
461,14.582827,10.000000,1
462,15.257758,10.000000,1
463,14.274066,10.000000,1
464,14.686717,10.000000,1
465,16.151855,10.000000,1
466,15.154998,10.000000,1
467,14.501845,10.000000,1
468,14.556086,10.000000,1
469,14.575179,10.000000,1
470,15.334295,10.000000,1
471,15.806224,10.000000,1
472,14.757791,10.000000,1
473,14.554790,10.000000,1
474,14.903385,10.000000,1
475,14.536031,10.000000,1
476,14.755254,10.000000,1
477,14.646384,10.000000,1
478,15.136572,10.000000,1
479,15.361628,10.000000,1
480,14.540364,10.000000,1
481,15.356258,10.000000,1
482,14.347715,10.000000,1
483,14.664291,10.000000,1
484,14.475030,10.000000,1
485,14.813440,10.000000,1
486,14.624921,10.000000,1
487,14.348030,10.000000,1
488,14.549883,10.000000,1
489,14.612013,10.000000,1
490,14.478956,10.000000,1
491,14.482605,10.000000,1
492,14.586327,10.000000,1
493,14.358789,10.000000,1
494,14.584012,10.000000,1
495,14.727680,10.000000,1
496,14.282140,10.000000,1
497,14.444345,10.000000,1
498,14.490160,10.000000,1
499,14.756033,10.000000,1
500,14.549920,10.000000,1
501,14.534531,10.000000,1
502,14.675199,10.000000,1
503,14.530957,10.000000,1
504,14.864199,10.000000,1
505,14.744347,10.000000,1
506,14.563106,10.000000,1
507,14.354790,10.000000,1
508,14.362104,10.000000,1
509,14.345807,10.000000,1
510,14.448994,10.000000,1
511,14.286678,10.000000,1
512,14.415753,10.000000,1
513,14.488383,10.000000,1
514,14.371863,10.000000,1
515,14.336789,10.000000,1
516,14.632605,10.000000,1
517,14.714310,10.000000,1
518,14.561013,10.000000,1
519,14.973293,10.000000,1
520,14.455623,10.000000,1
521,14.670125,10.000000,1
522,14.683495,10.000000,1
523,14.710644,10.000000,1
524,14.789199,10.000000,1
525,14.691255,10.000000,1
526,14.764032,10.000000,1
527,14.684828,10.000000,1
528,15.033404,10.000000,1
529,14.673865,10.000000,1
530,14.918922,10.000000,1
531,14.552420,10.000000,1
532,14.735922,10.000000,1
533,16.209356,10.000000,1
534,14.609328,10.000000,1
535,14.617884,10.000000,1
536,14.934033,10.000000,1
537,15.435963,10.000000,1
538,14.708458,10.000000,1
539,19.174855,10.000000,1
540,14.933811,10.000000,1
541,14.875219,10.000000,1
542,14.758977,10.000000,1
543,14.617680,10.000000,1
544,14.664161,10.000000,1
545,14.599828,10.000000,1
546,14.502234,10.000000,1
547,15.551815,10.000000,1
548,15.042960,10.000000,1
549,15.172165,10.000000,1
550,14.484345,10.000000,1
551,14.644735,10.000000,1
552,14.496642,10.000000,1
553,15.204647,10.000000,1
554,14.445549,10.000000,1
555,14.595883,10.000000,1
556,14.549883,10.000000,1
557,14.276400,10.000000,1
558,14.640883,10.000000,1
559,14.361937,10.000000,1
560,14.597309,10.000000,1
561,14.485142,10.000000,1
562,14.686236,10.000000,1
563,14.410067,10.000000,1
564,14.307734,10.000000,1
565,14.572383,10.000000,1
566,14.370660,10.000000,1
567,14.985145,10.000000,1
568,14.184973,10.000000,1
569,14.384067,10.000000,1
570,14.561698,10.000000,1
571,14.263974,10.000000,1
572,14.644309,10.000000,1
573,14.763403,10.000000,1
574,14.336400,10.000000,1
575,14.764643,10.000000,1
576,14.171269,10.000000,1
577,14.419994,10.000000,1
578,14.502161,10.000000,1
579,14.473568,10.000000,1
580,14.451715,10.000000,1
581,14.519143,10.000000,1
582,14.581827,10.000000,1
583,14.445641,10.000000,1
584,14.367233,10.000000,1
585,14.466920,10.000000,1
586,14.258418,10.000000,1
587,14.442568,10.000000,1
588,14.355641,10.000000,1
589,14.377252,10.000000,1
590,14.642735,10.000000,1
591,14.460179,10.000000,1
592,14.550124,10.000000,1
593,14.982570,10.000000,1
594,14.563771,10.000000,1
595,14.267585,10.000000,1
596,14.998478,10.000000,1
597,14.311345,10.000000,1
598,15.160201,10.000000,1
599,14.714143,10.000000,1
600,14.506345,10.000000,1
601,16.601358,10.000000,1
602,16.699229,10.000000,1
603,14.300937,10.000000,1
604,14.694903,10.000000,1
605,14.533679,10.000000,1
606,14.278363,10.000000,1
607,16.052003,10.000000,1
608,15.288887,10.000000,1
609,14.681661,10.000000,1
610,14.890237,10.000000,1
611,14.463512,10.000000,1
612,14.729939,10.000000,1
613,14.690569,10.000000,1
614,14.394012,10.000000,1
615,15.764446,10.000000,1
616,15.402073,10.000000,1
617,14.824366,10.000000,1
618,14.405919,10.000000,1
619,14.522161,10.000000,1
620,14.603217,10.000000,1
621,14.852755,10.000000,1
622,14.826700,10.000000,1
623,14.630995,10.000000,1
624,14.580180,10.000000,1
625,14.629161,10.000000,1
626,14.375937,10.000000,1
627,14.672772,10.000000,1
628,14.781607,10.000000,1
629,14.554513,10.000000,1
630,14.751402,10.000000,1
631,14.313826,10.000000,1
632,14.293363,10.000000,1
633,14.553068,10.000000,1
634,14.292825,10.000000,1
635,14.651828,10.000000,1
636,14.459290,10.000000,1
637,14.604624,10.000000,1
638,14.565809,10.000000,1
639,14.659106,10.000000,1
640,14.411586,10.000000,1
641,14.645551,10.000000,1
642,14.685439,10.000000,1
643,14.638310,10.000000,1
644,14.439568,10.000000,1
645,14.580161,10.000000,1
646,14.572902,10.000000,1
647,14.628735,10.000000,1
648,14.650420,10.000000,1
649,14.535809,10.000000,1
650,14.761959,10.000000,1
651,14.172881,10.000000,1
652,14.672180,10.000000,1
653,14.798829,10.000000,1
654,14.921367,10.000000,1
655,15.230406,10.000000,1
656,14.560272,10.000000,1
657,14.490401,10.000000,1
658,14.654069,10.000000,1
659,14.815680,10.000000,1
660,14.799922,10.000000,1
661,14.680292,10.000000,1
662,17.755495,10.000000,1
663,14.736254,10.000000,1
664,14.989627,10.000000,1
665,14.538383,10.000000,1
666,15.167109,10.000000,1
667,15.952391,10.000000,1
668,15.230035,10.000000,1
669,14.864384,10.000000,1
670,14.700921,10.000000,1
671,14.509846,10.000000,1
672,14.284363,10.000000,1
673,14.366289,10.000000,1
674,16.474024,10.000000,1
675,15.107460,10.000000,1
676,14.817532,10.000000,1
677,14.648846,10.000000,1
678,14.935182,10.000000,1
679,14.496734,10.000000,1
680,14.580735,10.000000,1
681,14.642624,10.000000,1
682,14.743069,10.000000,1
683,15.960521,10.000000,1
684,15.160442,10.000000,1
685,14.958626,10.000000,1
686,14.573476,10.000000,1
687,14.631513,10.000000,1
688,14.606031,10.000000,1
689,14.823163,10.000000,1
690,14.634031,10.000000,1
691,14.823829,10.000000,1
692,14.561587,10.000000,1
693,14.299845,10.000000,1
694,14.758940,10.000000,1
695,14.202121,10.000000,1
696,14.824070,10.000000,1
697,14.559031,10.000000,1
698,14.220473,10.000000,1
699,14.659921,10.000000,1
700,14.483698,10.000000,1
701,14.496013,10.000000,1
702,14.603939,10.000000,1
703,14.874089,10.000000,1
704,14.592087,10.000000,1
705,14.689291,10.000000,1
706,14.308178,10.000000,1
707,14.915256,10.000000,1
708,14.913237,10.000000,1
709,14.835125,10.000000,1
710,14.692254,10.000000,1
711,14.675106,10.000000,1
712,14.963200,10.000000,1
713,14.550568,10.000000,1
714,14.511346,10.000000,1
715,14.632402,10.000000,1
716,14.822496,10.000000,1
717,14.873496,10.000000,1
718,14.526234,10.000000,1
719,14.523920,10.000000,1
720,14.442475,10.000000,1
721,14.910329,10.000000,1
722,14.748606,10.000000,1
723,14.511419,10.000000,1
724,14.870033,10.000000,1
725,14.719550,10.000000,1
726,14.313067,10.000000,1
727,14.835866,10.000000,1
728,14.550216,10.000000,1
729,14.762199,10.000000,1
730,14.725680,10.000000,1
731,15.398166,10.000000,1
732,14.807606,10.000000,1
733,14.533642,10.000000,1
734,14.943904,10.000000,1
735,15.001405,10.000000,1
736,14.794125,10.000000,1
737,16.492247,10.000000,1
738,15.354258,10.000000,1
739,14.812459,10.000000,1
740,14.664032,10.000000,1
741,14.617735,10.000000,1
742,16.444079,10.000000,1
743,15.248165,10.000000,1
744,14.586217,10.000000,1
745,14.988978,10.000000,1
746,14.659273,10.000000,1
747,14.671977,10.000000,1
748,14.625106,10.000000,1
749,14.621291,10.000000,1
750,14.788144,10.000000,1
751,15.327129,10.000000,1
752,15.086701,10.000000,1
753,14.677662,10.000000,1
754,14.415622,10.000000,1
755,14.469494,10.000000,1
756,14.442419,10.000000,1
757,14.712421,10.000000,1
758,14.267992,10.000000,1
759,14.403530,10.000000,1
760,14.396216,10.000000,1
761,14.323512,10.000000,1
762,14.640106,10.000000,1
763,14.382475,10.000000,1
764,14.824088,10.000000,1
765,14.650846,10.000000,1
766,14.796496,10.000000,1
767,14.481438,10.000000,1
768,14.191881,10.000000,1
769,14.701847,10.000000,1
770,14.741402,10.000000,1
771,14.609254,10.000000,1
772,14.558680,10.000000,1
773,14.695883,10.000000,1
774,14.530605,10.000000,1
775,14.412827,10.000000,1
776,14.894497,10.000000,1
777,14.242252,10.000000,1
778,14.640105,10.000000,1
779,14.390827,10.000000,1
780,14.619847,10.000000,1
781,14.628216,10.000000,1
782,14.374382,10.000000,1
783,14.418068,10.000000,1
784,14.862292,10.000000,1
785,14.511846,10.000000,1
786,14.887144,10.000000,1
787,14.705069,10.000000,1
788,14.613642,10.000000,1
789,14.665606,10.000000,1
790,14.728884,10.000000,1
791,14.643365,10.000000,1
792,14.646383,10.000000,1
793,14.545012,10.000000,1
794,14.535753,10.000000,1
795,14.467845,10.000000,1
796,14.703402,10.000000,1
797,14.583735,10.000000,1
798,14.472253,10.000000,1
799,15.297850,10.000000,1
800,14.639976,10.000000,1
801,14.525809,10.000000,1
802,15.205776,10.000000,1
803,14.195510,10.000000,1
804,14.443734,10.000000,1
805,16.060521,10.000000,1
806,15.246184,10.000000,1
807,14.478993,10.000000,1
808,14.529143,10.000000,1
809,14.578013,10.000000,1
810,16.426042,10.000000,1
811,15.138535,10.000000,1
812,14.430845,10.000000,1
813,14.968719,10.000000,1
814,14.616328,10.000000,1
815,14.532494,10.000000,1
816,14.348122,10.000000,1
817,14.563087,10.000000,1
818,14.890478,10.000000,1
819,15.533463,10.000000,1
820,14.508864,10.000000,1
821,16.463098,10.000000,1
822,14.479179,10.000000,1
823,14.598235,10.000000,1
824,14.782625,10.000000,1
825,14.275437,10.000000,1
826,14.605346,10.000000,1
827,14.719403,10.000000,1
828,14.682847,10.000000,1
829,14.678588,10.000000,1
830,14.365604,10.000000,1
831,14.560031,10.000000,1
832,14.803625,10.000000,1
833,14.568013,10.000000,1
834,14.753347,10.000000,1
835,14.630199,10.000000,1
836,14.236956,10.000000,1
837,14.647643,10.000000,1
838,14.668846,10.000000,1
839,14.508234,10.000000,1
840,14.716661,10.000000,1
841,14.674069,10.000000,1
842,14.472419,10.000000,1
843,14.542031,10.000000,1
844,14.683939,10.000000,1
845,14.386363,10.000000,1
846,14.565179,10.000000,1
847,14.558217,10.000000,1
848,14.340937,10.000000,1
849,14.047565,10.000000,1
850,14.252085,10.000000,1
851,14.722624,10.000000,1
852,14.639346,10.000000,1
853,14.226937,10.000000,1
854,14.566032,10.000000,1
855,14.317844,10.000000,1
856,14.571790,10.000000,1
857,14.543846,10.000000,1
858,14.557383,10.000000,1
859,14.457030,10.000000,1
860,14.551957,10.000000,1
861,14.636365,10.000000,1
862,14.402178,10.000000,1
863,14.721810,10.000000,1
864,14.383641,10.000000,1
865,14.658717,10.000000,1
866,14.344178,10.000000,1
867,14.755384,10.000000,1
868,15.461814,10.000000,1
869,14.576365,10.000000,1
870,15.028516,10.000000,1
871,14.597235,10.000000,1
872,14.503605,10.000000,1
873,16.165559,10.000000,1
874,15.484093,10.000000,1
875,14.590606,10.000000,1
876,14.605272,10.000000,1
877,14.371975,10.000000,1
878,15.706741,10.000000,1
879,15.297221,10.000000,1
880,14.731791,10.000000,1
881,14.644606,10.000000,1
882,15.076256,10.000000,1
883,14.688624,10.000000,1
884,14.692532,10.000000,1
885,14.472679,10.000000,1
886,14.557068,10.000000,1
887,15.644686,10.000000,1
888,14.317085,10.000000,1
889,15.147813,10.000000,1
890,14.438512,10.000000,1
891,14.225029,10.000000,1
892,14.662383,10.000000,1
893,14.779921,10.000000,1
894,14.781347,10.000000,1
895,14.528790,10.000000,1
896,14.705403,10.000000,1
897,14.278585,10.000000,1
898,14.774292,10.000000,1
899,14.324622,10.000000,1
900,14.696828,10.000000,1
901,14.545939,10.000000,1
902,14.596865,10.000000,1
903,14.703477,10.000000,1
904,14.747662,10.000000,1
905,14.667125,10.000000,1
906,14.520623,10.000000,1
907,14.539716,10.000000,1
908,14.847829,10.000000,1
909,14.607939,10.000000,1
910,14.455105,10.000000,1
911,14.047454,10.000000,1
912,14.522179,10.000000,1
913,14.518957,10.000000,1
914,14.395290,10.000000,1
915,14.296363,10.000000,1
916,14.429586,10.000000,1
917,14.457198,10.000000,1
918,14.599680,10.000000,1
919,14.561328,10.000000,1
920,14.513605,10.000000,1
921,14.282474,10.000000,1
922,14.371308,10.000000,1
923,14.661032,10.000000,1
924,14.740754,10.000000,1
925,14.463864,10.000000,1
926,14.393178,10.000000,1
927,14.271622,10.000000,1
928,14.676865,10.000000,1
929,14.435030,10.000000,1
930,14.377993,10.000000,1
931,14.744922,10.000000,1
932,14.387882,10.000000,1
933,14.682588,10.000000,1
934,14.531161,10.000000,1
935,14.601957,10.000000,1
936,15.555944,10.000000,1
937,14.591457,10.000000,1
938,14.918996,10.000000,1
939,14.686699,10.000000,1
940,14.747773,10.000000,1
941,15.314221,10.000000,1
942,15.527019,10.000000,1
943,14.831440,10.000000,1
944,14.895681,10.000000,1
945,14.589809,10.000000,1
946,15.330795,10.000000,1
947,15.978614,10.000000,1
948,14.736699,10.000000,1
949,14.609050,10.000000,1
950,15.069534,10.000000,1
951,14.539124,10.000000,1
952,14.455364,10.000000,1
953,15.025645,10.000000,1
954,14.752514,10.000000,1
955,15.816076,10.000000,1
956,14.766847,10.000000,1
957,14.426289,10.000000,1
958,14.498253,10.000000,1
959,14.759106,10.000000,1
960,14.614754,10.000000,1
961,14.384530,10.000000,1
962,14.649124,10.000000,1
963,14.509142,10.000000,1
964,14.340234,10.000000,1
965,14.665643,10.000000,1
966,14.523049,10.000000,1
967,14.526457,10.000000,1
968,14.505678,10.000000,1
969,14.567272,10.000000,1
970,14.836977,10.000000,1
971,14.579179,10.000000,1
972,14.291437,10.000000,1
973,14.464956,10.000000,1
974,14.688199,10.000000,1
975,14.405660,10.000000,1
976,14.660865,10.000000,1
977,14.382882,10.000000,1
978,14.835440,10.000000,1
979,14.857940,10.000000,1
980,14.594680,10.000000,1
981,14.372456,10.000000,1
982,14.552161,10.000000,1
983,14.513531,10.000000,1
984,14.290622,10.000000,1
985,14.379104,10.000000,1
986,14.626957,10.000000,1
987,14.311566,10.000000,1
988,14.623328,10.000000,1
989,14.546920,10.000000,1
990,14.835181,10.000000,1
991,14.506531,10.000000,1
992,14.603161,10.000000,1
993,14.425901,10.000000,1
994,14.720051,10.000000,1
995,15.043274,10.000000,1
996,15.241720,10.000000,1
997,14.803940,10.000000,1
998,14.791477,10.000000,1
999,14.501420,10.000000,1
1000,14.701013,10.000000,1
1001,14.415067,10.000000,1
1002,14.713976,10.000000,1
1003,14.604624,10.000000,1
1004,15.085368,10.000000,1
1005,14.635031,10.000000,1
1006,17.055824,10.000000,1
1007,15.160072,10.000000,1
1008,14.416104,10.000000,1
1009,15.718464,10.000000,1
1010,15.631389,10.000000,1
1011,15.005423,10.000000,1
1012,14.296030,10.000000,1
1013,14.261085,10.000000,1
1014,15.124961,10.000000,1
1015,16.071114,10.000000,1
1016,15.204850,10.000000,1
1017,14.619680,10.000000,1
1018,14.871089,10.000000,1
1019,14.446530,10.000000,1
1020,14.523161,10.000000,1
1021,14.587902,10.000000,1
1022,14.602680,10.000000,1
1023,15.693575,10.000000,1
1024,14.895329,10.000000,1
1025,14.842199,10.000000,1
1026,14.931348,10.000000,1
1027,14.656161,10.000000,1
1028,14.424975,10.000000,1
1029,14.699032,10.000000,1
1030,14.942774,10.000000,1
1031,14.292770,10.000000,1
1032,14.753791,10.000000,1
1033,14.816607,10.000000,1
1034,14.310011,10.000000,1
1035,14.744013,10.000000,1
1036,14.636013,10.000000,1
1037,14.554309,10.000000,1
1038,14.515327,10.000000,1
1039,14.807458,10.000000,1
1040,14.600476,10.000000,1
1041,14.844051,10.000000,1
1042,14.326419,10.000000,1
1043,14.691347,10.000000,1
1044,14.696569,10.000000,1
1045,14.870922,10.000000,1
1046,14.472309,10.000000,1
1047,14.539697,10.000000,1
1048,14.709069,10.000000,1
1049,14.656143,10.000000,1
1050,14.855681,10.000000,1
1051,14.353271,10.000000,1
1052,14.660625,10.000000,1
1053,14.366437,10.000000,1
1054,14.865922,10.000000,1
1055,14.259381,10.000000,1
1056,14.697106,10.000000,1
1057,14.705902,10.000000,1
1058,14.600772,10.000000,1
1059,14.337474,10.000000,1
1060,14.482253,10.000000,1
1061,14.561420,10.000000,1
1062,14.680513,10.000000,1
1063,14.684699,10.000000,1
1064,14.796736,10.000000,1
1065,14.753847,10.000000,1
1066,14.545124,10.000000,1
1067,14.878737,10.000000,1
1068,14.649032,10.000000,1
1069,14.687995,10.000000,1
1070,14.317641,10.000000,1
1071,14.738181,10.000000,1
1072,14.994367,10.000000,1
1073,14.476475,10.000000,1
1074,14.317160,10.000000,1
1075,14.395493,10.000000,1
1076,14.414197,10.000000,1
1077,16.082540,10.000000,1
1078,14.990201,10.000000,1
1079,14.829051,10.000000,1
1080,15.112664,10.000000,1
1081,14.783792,10.000000,1
1082,15.542074,10.000000,1
1083,15.381351,10.000000,1
1084,14.405530,10.000000,1
1085,14.565142,10.000000,1
1086,14.942293,10.000000,1
1087,14.720273,10.000000,1
1088,14.715144,10.000000,1
1089,14.788625,10.000000,1
1090,14.678106,10.000000,1
1091,15.777279,10.000000,1
1092,14.613365,10.000000,1
1093,15.343684,10.000000,1
1094,14.462438,10.000000,1
1095,14.724069,10.000000,1
1096,14.761291,10.000000,1
1097,14.927774,10.000000,1
1098,14.549457,10.000000,1
1099,14.492383,10.000000,1
1100,14.814311,10.000000,1
1101,14.140936,10.000000,1
1102,14.089399,10.000000,1
1103,14.611883,10.000000,1
1104,14.774218,10.000000,1
1105,14.313660,10.000000,1
1106,14.498068,10.000000,1
1107,14.153529,10.000000,1
1108,14.687551,10.000000,1
1109,14.689513,10.000000,1
1110,14.601772,10.000000,1
1111,14.650346,10.000000,1
1112,14.390475,10.000000,1
1113,14.544476,10.000000,1
1114,14.089213,10.000000,1
1115,14.302752,10.000000,1
1116,14.413938,10.000000,1
1117,14.813478,10.000000,1
1118,14.604476,10.000000,1
1119,14.298696,10.000000,1
1120,14.445642,10.000000,1
1121,14.728902,10.000000,1
1122,14.748255,10.000000,1
1123,14.774588,10.000000,1
1124,14.895571,10.000000,1
1125,14.933978,10.000000,1
1126,14.870255,10.000000,1
1127,14.789773,10.000000,1
1128,14.650976,10.000000,1
1129,14.640068,10.000000,1
1130,14.628680,10.000000,1
1131,14.681328,10.000000,1
1132,14.452345,10.000000,1
1133,14.671458,10.000000,1
1134,14.391678,10.000000,1
1135,14.669124,10.000000,1
1136,14.265066,10.000000,1
1137,14.527346,10.000000,1
1138,14.293585,10.000000,1
1139,14.743236,10.000000,1
1140,15.546833,10.000000,1
1141,14.601809,10.000000,1
1142,15.264294,10.000000,1
1143,14.656550,10.000000,1
1144,14.668439,10.000000,1
1145,15.627149,10.000000,1
1146,15.463610,10.000000,1
1147,14.675828,10.000000,1
1148,14.326641,10.000000,1
1149,14.600013,10.000000,1
1150,15.580556,10.000000,1
1151,15.790965,10.000000,1
1152,15.000886,10.000000,1
1153,14.622050,10.000000,1
1154,14.628439,10.000000,1
1155,14.623087,10.000000,1
1156,14.905181,10.000000,1
1157,14.649939,10.000000,1
1158,14.587161,10.000000,1
1159,16.589821,10.000000,1
1160,14.487790,10.000000,1
1161,15.478499,10.000000,1
1162,14.520494,10.000000,1
1163,14.491568,10.000000,1
1164,14.686439,10.000000,1
1165,14.383938,10.000000,1
1166,14.696940,10.000000,1
1167,14.295659,10.000000,1
1168,14.356567,10.000000,1
1169,14.356900,10.000000,1
1170,14.272196,10.000000,1
1171,14.540809,10.000000,1
1172,14.609901,10.000000,1
1173,14.272511,10.000000,1
1174,14.580087,10.000000,1
1175,14.703958,10.000000,1
1176,14.506920,10.000000,1
1177,14.516679,10.000000,1
1178,14.687310,10.000000,1
1179,14.550883,10.000000,1
1180,14.506586,10.000000,1
1181,14.628939,10.000000,1
1182,14.582809,10.000000,1
1183,14.333956,10.000000,1
1184,14.767125,10.000000,1
1185,14.246436,10.000000,1
1186,14.674495,10.000000,1
1187,14.560105,10.000000,1
1188,14.717958,10.000000,1
1189,14.591939,10.000000,1
1190,14.511697,10.000000,1
1191,14.546512,10.000000,1
1192,14.446678,10.000000,1
1193,14.506698,10.000000,1
1194,14.470956,10.000000,1
1195,14.506105,10.000000,1
1196,14.407401,10.000000,1
1197,14.471382,10.000000,1
1198,14.482290,10.000000,1
1199,14.582753,10.000000,1
1200,14.690958,10.000000,1
1201,14.662143,10.000000,1
1202,14.807532,10.000000,1
1203,14.751199,10.000000,1
1204,14.637032,10.000000,1
1205,14.766773,10.000000,1
1206,14.554753,10.000000,1
1207,14.569105,10.000000,1
1208,15.417554,10.000000,1
1209,14.652476,10.000000,1
1210,15.166535,10.000000,1
1211,14.684310,10.000000,1
1212,14.820088,10.000000,1
1213,15.157275,10.000000,1
1214,15.219239,10.000000,1
1215,14.366270,10.000000,1
1216,14.748440,10.000000,1
1217,14.751255,10.000000,1
1218,15.235628,10.000000,1
1219,15.749872,10.000000,1
1220,15.823316,10.000000,1
1221,14.572920,10.000000,1
1222,15.052200,10.000000,1
1223,14.432419,10.000000,1
1224,14.594253,10.000000,1
1225,14.726013,10.000000,1
1226,14.609921,10.000000,1
1227,15.967966,10.000000,1
1228,15.529611,10.000000,1
1229,14.924200,10.000000,1
1230,14.496845,10.000000,1
1231,14.951459,10.000000,1
1232,14.493734,10.000000,1
1233,14.808792,10.000000,1
1234,14.383493,10.000000,1
1235,14.681329,10.000000,1
1236,14.228140,10.000000,1
1237,14.637736,10.000000,1
1238,14.114454,10.000000,1
1239,14.303974,10.000000,1
1240,14.576253,10.000000,1
1241,14.568606,10.000000,1
1242,14.793829,10.000000,1
1243,14.384660,10.000000,1
1244,14.433104,10.000000,1
1245,14.530327,10.000000,1
1246,14.667124,10.000000,1
1247,14.598957,10.000000,1
1248,14.757069,10.000000,1
1249,14.496623,10.000000,1
1250,14.323900,10.000000,1
1251,14.771347,10.000000,1
1252,14.664477,10.000000,1
1253,14.548569,10.000000,1
1254,14.740662,10.000000,1
1255,14.539142,10.000000,1
1256,14.626550,10.000000,1
1257,14.556938,10.000000,1
1258,14.254677,10.000000,1
1259,14.622754,10.000000,1
1260,14.435604,10.000000,1
1261,14.429493,10.000000,1
1262,14.363493,10.000000,1
1263,14.250752,10.000000,1
1264,14.402438,10.000000,1
1265,14.254029,10.000000,1
1266,14.593828,10.000000,1
1267,14.543661,10.000000,1
1268,14.774273,10.000000,1
1269,14.445605,10.000000,1
1270,14.710847,10.000000,1
1271,14.463716,10.000000,1
1272,14.627883,10.000000,1
1273,14.349845,10.000000,1
1274,14.761866,10.000000,1
1275,14.682717,10.000000,1
1276,15.458129,10.000000,1
1277,14.497087,10.000000,1
1278,15.125942,10.000000,1
1279,14.596457,10.000000,1
1280,14.426530,10.000000,1
1281,15.521907,10.000000,1
1282,14.925274,10.000000,1
1283,14.674032,10.000000,1
1284,14.929367,10.000000,1
1285,14.493457,10.000000,1
1286,14.924200,10.000000,1
1287,15.482981,10.000000,1
1288,15.307795,10.000000,1
1289,14.501383,10.000000,1
1290,15.066182,10.000000,1
1291,14.266011,10.000000,1
1292,14.650754,10.000000,1
1293,14.594679,10.000000,1
1294,14.600847,10.000000,1
1295,15.061034,10.000000,1
1296,15.170312,10.000000,1
1297,14.608346,10.000000,1
1298,14.608569,10.000000,1
1299,14.373919,10.000000,1
1300,14.299826,10.000000,1
1301,14.514587,10.000000,1
1302,14.648717,10.000000,1
1303,14.467938,10.000000,1
1304,14.735995,10.000000,1
1305,14.686198,10.000000,1
1306,14.606680,10.000000,1
1307,14.370234,10.000000,1
1308,14.547938,10.000000,1
1309,14.449623,10.000000,1
1310,14.472827,10.000000,1
1311,14.621624,10.000000,1
1312,14.492771,10.000000,1
1313,14.689291,10.000000,1
1314,14.600272,10.000000,1
1315,14.988386,10.000000,1
1316,14.366660,10.000000,1
1317,14.299826,10.000000,1
1318,14.617087,10.000000,1
1319,14.578623,10.000000,1
1320,14.320640,10.000000,1
1321,14.687495,10.000000,1
1322,14.669476,10.000000,1
1323,14.544512,10.000000,1
1324,14.528957,10.000000,1
1325,14.713884,10.000000,1
